SERIAL,NOMBRE_PRODUCTO,SEGMENTO,PROVEEDOR,RUBRO,SUB_CATEGORIA
75971403,MAYONESA MAVESA 175 GR - T409,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7591818116043,CLORACE 500MG/4 MG X 10 TAB COFASA,FARMACIA,X,FARMACIA,OTC
7703763165063,GLIMEPIRIDE 4MG X 16 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7591519000146,BIOCOR (OLMESARTAN) 20MG X 30TAB- MCK,FARMACIA,X,FARMACIA,RX
7592782000529,GENCIVOL SOLUCION TOPICA 15ML VINCENTI,FARMACIA,X,FARMACIA,RX
7591020080521,ESQUIDONE 3 MG X 30TAB VALMOR CA,FARMACIA,X,FARMACIA,RX
769229220612,VIAJESAN 50MG X 10TAB- CALOX,FARMACIA,X,FARMACIA,RX
7591844000583,ADEMINA KIDS CREMA 60 GR - ETIFAR,FARMACIA,X,FARMACIA,OTC
75923815,JABON PANELA FRAGANCIA BEBE LAS LLAVES 160G - L275,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,HOGAR
7591821802391,TERAGRIP FORTE DIA 10G X 1 SOBRE FARMA SA,FARMACIA,X,FARMACIA,OTC
7591955001677,"KELFEN GEL 2,5% 30 GR ROWE",FARMACIA,X,FARMACIA,RX
7591955003077,FERGANIC FOLIC GOTAS PED. X 30ML ROWE,FARMACIA,X,FARMACIA,RX
7591585217523,DIKLASON A .P. 100 MG X 20 COMP LETI,FARMACIA,X,FARMACIA,RX
7591519007121,IVERMECTINA 6 MG X 4 TAB CALOX,FARMACIA,X,FARMACIA,RX
7591619518688,MIGRADORIXINA 125MG X 10 TAB MEGALABS,FARMACIA,X,FARMACIA,RX
7591016851135,CHOCOLATE CON LECHE SAVOY 30GR,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
7591016851197,CHOCOLATE CON LECHE SAVOY 70 GR,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
7592454003063,ANALPER FEM PLUS 200MG - 10MG X 10 TABLETAS LA SANTE,FARMACIA,X,FARMACIA,OTC
7591016873434,SAMBA DE FRESA SAVOY 32GR X 1 UND,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
7703763070299,AMOXICILINA 500 MG X 6 CAP LA SANTE,FARMACIA,X,FARMACIA,RX
7591016873472,SAMBA DE CHOCOLATE SAVOY 32GR,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
7592454891271,ESOZ 40 MG X 7TAB PHARMETIQUE,FARMACIA,X,FARMACIA,RX
7592601100485,IMAZOL 100MG X 6 OVULOS- SIEGFREID,FARMACIA,X,FARMACIA,RX
7591619518671,DORIXINA FLEX 125MG/5MG X 10TAB ROEMMERS,FARMACIA,X,FARMACIA,RX
7591818210406,AEROFLAT SUSP ORAL 80MG/ML 20ML COFASA,FARMACIA,X,FARMACIA,RX
7591002700058,PEPITONAS EN SALSA PICANTE MARGARITA 140G,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7591206003252,DORITOS MEGA QUESO 150G (029511),MISCELANEOS,"PEPSICO ALIMENTOS, S. C.A.",MISCELANEOS,COMESTIBLES
7592708000459,RINGOS AROS MUNCHY 62G,MISCELANEOS,"ALIMENTOS MUNCHY, C.A.",MISCELANEOS,COMESTIBLES
7592708000367,CHIS KESITOS MUNCHY 145G,MISCELANEOS,"ALIMENTOS MUNCHY, C.A.",MISCELANEOS,COMESTIBLES
7592708000121,KESITOS MUNCHY 85G,MISCELANEOS,"ALIMENTOS MUNCHY, C.A.",MISCELANEOS,COMESTIBLES
7592708000350,CHIS KESITOS MUNCHY 45G,MISCELANEOS,"ALIMENTOS MUNCHY, C.A.",MISCELANEOS,COMESTIBLES
7592708000343,BOLI KRUNCH MUNCHY 85G,MISCELANEOS,"ALIMENTOS MUNCHY, C.A.",MISCELANEOS,COMESTIBLES
7591196007155,APIRET JAB PED 180MG/5ML 60 ML  OFTALMI,FARMACIA,X,FARMACIA,OTC
7591196002785,APIRET JAB PED 180MG/5ML  120ML  OFTALMI,FARMACIA,X,FARMACIA,OTC
7592454889216,DICIGEL 240 ML LA SANTE,FARMACIA,X,FARMACIA,OTC
7592782000741,LEVOFERIN SOL. ORAL 30MG/5ML 90 ML-VINCENTI,FARMACIA,X,FARMACIA,RX
7592601100546,TILODRIN JBE PED/ADU 120ML SIEGFRIED,FARMACIA,X,FARMACIA,OTC
7593255000268,ALCOHOL ANTISEPTICO 70% 500ML ALNA,FARMACIA,X,FARMACIA,OTC
7591585112439,ALLIXON EMULSION 240ML GENVEN,FARMACIA,X,FARMACIA,OTC
7592601301592,HEPAFOL 66MG/15ML-0.150MG/15ML  120ML SIEGFREID INH,FARMACIA,X,FARMACIA,RX
7592454889513,BROXOL ALERG JAB 30MG-5MG/5ML PED-ADULT 100ML PHARMATIQUE,FARMACIA,X,FARMACIA,OTC
7592454891318,DESLER  JAB PED 5MG/ML  60 ML PHARMETIQUE,FARMACIA,X,FARMACIA,RX
7591585113139,FULGRAM 600MG-42.9 MG/5ML SUSPENSION X 60ML - LETI,FARMACIA,X,FARMACIA,RX
7591585111166,FLUVIRIN 35 MG/5ML JARABE PED/ADU X 120ML - LETI,FARMACIA,X,FARMACIA,OTC
7591243815757,ERILON CREMA 0.05 % 15GR - BIOTECH,FARMACIA,X,FARMACIA,RX
7591196006110,MOXIDEX 0.50%/0.10% X 5 ML- OFTALMI,FARMACIA,X,FARMACIA,RX
7592454120203,AMBROXOL JAB PED 15 MG /5 ML  120ML ELTER,FARMACIA,X,FARMACIA,OTC
7592803002389,VIZERUL JAB. 150MG/10ML 120ML DOLLER,FARMACIA,X,FARMACIA,RX
7592803003874,INIBIL(PANTOPRAZOL) 20MG X 14COM DOLLDER,FARMACIA,X,FARMACIA,RX
7592806122015,BACTRON SUSP 40MG-200MG/5ML  100ML - RONAVA,FARMACIA,X,FARMACIA,RX
7591062013082,BRUGESIC FORTE PED 200MG/5ML  60ML ELMOR,FARMACIA,X,FARMACIA,OTC
7591243804409,BETAGEN SOLSPEN  SOL. INY 1ML X 1AMP BIOTECH,FARMACIA,X,FARMACIA,RX
7591196000491,TOBRASOL SOL. OFTALMICA 0.3% 5ML OFTALMI,FARMACIA,X,FARMACIA,RX
7592348218221,MADECASSOL UNGUENTO 1% 20GR POLINAC,FARMACIA,X,FARMACIA,RX
7592637398443,REHIDROSOL SABOR A UVA 600ML,FARMACIA,X,FARMACIA,OTC
7591196003416,QUINOMAX SOL. OFTALMICA 0.50%  5 ML OFTALMICA,FARMACIA,X,FARMACIA,RX
7591020006330,DUROVAL 100MG X 1 TAB  VALMORCA,FARMACIA,X,FARMACIA,RX
7592454173971,SILDENAFIL 50MG X 1TAB LA SANTE,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7592904000024,LUBRIX LUBRICANTE INTIMO 120 CM,MISCELANEOS,DROGUERIAS,MISCELANEOS,CUIDADO PERSONAL
7592637397415,REHIDROSOL SABOR A FRESA 600 ML- BEHRENS,FARMACIA,X,FARMACIA,OTC
7591196003171,CLARIX SOL NASAL 0.05% 15ML OFTALMI,FARMACIA,X,FARMACIA,OTC
7594001101383,LORADEX 10 MG X 10 TAB PLUS ANDEX,FARMACIA,X,FARMACIA,RX
7592637398528,REHIDROSOL SABOR A MANZANA 600ML,FARMACIA,X,FARMACIA,OTC
7591243804140,BETADERM CREMA 0.05% 15G BIOTECH,FARMACIA,X,FARMACIA,RX
7592432011523,ILANA 600 MG X 1 CAP VAGINAL VIVAX,FARMACIA,X,FARMACIA,RX
7597767000020,SUEROLITO SABOR A FRESA 400 ML,FARMACIA,X,FARMACIA,OTC
7597767000013,SUEROLITO SABOR A COCO 400 ML,FARMACIA,X,FARMACIA,OTC
7591619520353,COROPRES H8/12.5 - 8MG/12.5MG X 30 COMP ROEMMERS,FARMACIA,X,FARMACIA,RX
7591585279460,AZITROMICINA 500 MG X 5 COMP GENVEN,FARMACIA,X,FARMACIA,RX
7592454000789,ANALPER NAX 250 MG X 10 CAP PHARMETIQUE,FARMACIA,X,FARMACIA,OTC
7591243804287,BETAGEN 4MG/1 ML X 1AMP BIOTECH,FARMACIA,X,FARMACIA,RX
7591243801750,AMIODARONA HCL 200 MG X 10-BIOTECH,FARMACIA,X,FARMACIA,RX
7591519001648,AMLODIPINA 10 MG X 30 TAB CALOX,FARMACIA,X,FARMACIA,RX
7592616021010,BACITRACINA UNGUENTO 500 UI/G  15G KIMICEG,FARMACIA,X,FARMACIA,RX
7591955002421,FERGANIC 40 MG X 14 CAP ROWE,FARMACIA,X,FARMACIA,RX
7592454889285,ESOZ 20 MG X 14 CAP PHARMETIQUE,FARMACIA,X,FARMACIA,RX
7591196001603,MATILOL SOL. OFTALMICA 0.50% 6ML OFTALMI,FARMACIA,X,FARMACIA,RX
7592946169758,GLUCOSAMINA 500 MG X 60 CAP ARCO IRIS,FARMACIA,X,FARMACIA,OTC
7592454345057,FLUDIL 10 MG X 20 TAB PHARMETIQUE,FARMACIA,X,FARMACIA,RX
7591585172686,HIDROCLOROTIAZIDA 12.5 MG X 30 COMP GENVEN,FARMACIA,X,FARMACIA,RX
7591821902022,NOTOLAC 20 MG  X 10 TAB FARMA SA,FARMACIA,X,FARMACIA,RX
7591955002469,GLIDAN 80 MG X 20 TAB ROEMMERS,FARMACIA,X,FARMACIA,RX
7592710000454,CASTANA DE INDIAS 450MG X 60 CAP HERBAPLANT,FARMACIA,X,FARMACIA,OTC
7592601100461,IMAZOL 20 ML SIEGFREID,FARMACIA,X,FARMACIA,RX
7591020080781,TADAFOX 5MG X 30 TAB VALMORCA,FARMACIA,X,FARMACIA,RX
7592454172073,PIROXICAM 20 MG X 10 CAP LA SANTE,FARMACIA,X,FARMACIA,RX
7730969306976,PLIDAN COMPUESTO 10MG/125MG X 10 COMP ROEMMERS,FARMACIA,X,FARMACIA,RX
7591585219299,DIKLASON EN GEL 50GR LETI,FARMACIA,X,FARMACIA,RX
7591821904316,FITEX 5 MG X 30TAB FARMA S.A,FARMACIA,X,FARMACIA,RX
7591821802322,RINARIS 5MG/60MG X 10TAB FARMA SA,FARMACIA,X,FARMACIA,RX
7592806133011,ALGOREN 10MG X 20 TAB RONAVA,FARMACIA,X,FARMACIA,RX
7591519052022,TADALAFILO 5MG X 28TAB CALOX,FARMACIA,X,FARMACIA,RX
7592803001320,DOLAK SL 10MG X 10 COMP DOLLDER,FARMACIA,X,FARMACIA,RX
7592946005988,GINKGO BILOBA 300 MG X 60 CAP ARCO IRIS,FARMACIA,X,FARMACIA,OTC
7591243843101,PROPRANOLOL 40 MG X 20 TAB BIOTECH,FARMACIA,X,FARMACIA,RX
7591585110923,MONOSULPA SOL. NASAL 15ML LETI,FARMACIA,X,FARMACIA,RX
7592454891240,DESLER M TAB PED  2.5-5MG X 10 TAB PHARMETIQUE,FARMACIA,X,FARMACIA,RX
7593255000114,AGUA OXIGENADA 3% 500ML ALNA,FARMACIA,X,FARMACIA,OTC
7591821210264,COLYPAN 200 MG X 10-FARMA SA,FARMACIA,X,FARMACIA,RX
7592348413848,MADECASSOL 10MG X 30 TAB POLINAC,FARMACIA,X,FARMACIA,RX
7703763165056,GLIMEPIRIDE 2MG X 16 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7591821903616,NEURIXA 75 MG X 14 TAB FARMA SA,FARMACIA,X,FARMACIA,RX
7595651000071,RECOLECTOR DE ORINA X 1UND HMD MEDICAL,FARMACIA,X,FARMACIA,OTC
7709137132242,PROLARDII X 10 SOBRES 13 G - BIO NUTREC,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7592803001368,DOLAK 10MG X 20 COMP DOLLDER,FARMACIA,X,FARMACIA,RX
7591020080620,CANDER HCT 16 MG - 12.5MG X 30TAB VALMORCA,FARMACIA,X,FARMACIA,RX
7591020008440,DUROVAL 50MG X 10 TAB - VALMORCA,FARMACIA,X,FARMACIA,RX
7591821903326,BONAMES 150 MG X 1TAB FARMA SA,FARMACIA,X,FARMACIA,OTC
7592782000567,OTAN 0.10G/4.00G/100ML X 5ML SOL. GOTAS - VINCENTI,FARMACIA,X,FARMACIA,RX
7592432002576,BIPRIN 300 MG X 10TAB VIVAX,FARMACIA,X,FARMACIA,RX
7591585217172,BIOTALOL  (BISOPROLOL FUMARATO)  2.5 MG X 30 COMP LETI,FARMACIA,X,FARMACIA,RX
7591585113597,TROPOCER A.P. 90 MG X 20 COMP  LETI,FARMACIA,X,FARMACIA,RX
7592454891257,DESLER M 5 MG-10MG  X 10 TAB PHARMETIQUE,FARMACIA,X,FARMACIA,RX
7591020005012,DUROVAL 50 MG X 1 TABLETA -VALMORCA,FARMACIA,X,FARMACIA,RX
7591821802414,TERAGRIP 24 HORAS X 14TAB- FARMA SA,FARMACIA,X,FARMACIA,OTC
7596855000027,LACTOVAC P/ADULTO 12 ML PROBIOTIC,FARMACIA,X,FARMACIA,RX
7592806133639,FOLIFER B-12 X 30 TAB RONAVA,FARMACIA,X,FARMACIA,RX
7591970321,RESTAURAFLOR SO X1S 10ML,FARMACIA,X,FARMACIA,RX
75930530,TALCO BOROCANFOR ORIGINAL 120 GR,MISCELANEOS,"COMERCIALIZADORA CLAUDIA & SIMON,C.A",MISCELANEOS,COMPLEMENTOS DE LA SALUD
054228107010,GALLETA MARIA  LA TRADICIONAL 200 GR,MISCELANEOS,SIN DATA,SIN DATA,SIN DATA
7509546067940,DESODORANTE LADY SPEED STICK OMEGA 3,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7591016006627,CUBITO DE POLLO MAGGI X 8UNDS,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
7702010631207,CEPILLO DENTAL COLGATE TRIPLE ACCION 2 PACK,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7592454002400,BETAHISTINA 16MG X 20 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7591585379245,DICLOFENAC POTASICO 50 MG X 30TAB GENVEN,FARMACIA,X,FARMACIA,RX
7591519051872,ANTAAR 2.5 MG X 30-MCK,FARMACIA,X,FARMACIA,RX
7591519008562,GABAPENTINA 300MG X 20 CAP - CALOX,FARMACIA,X,FARMACIA,RX
7591821902701,BREINOX 800MG X 30TAB FARMA SA,FARMACIA,X,FARMACIA,RX
7592454102001,ACICLOVIR 200 MG X 24TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7591585218568,TEKRON 200MG X 30 COMP LETI,FARMACIA,X,FARMACIA,RX
B7591519317572,FESTAL DISPENSADOR X 4 TAB  CALOX,FARMACIA,X,FARMACIA,OTC
7592454000444,BROXOL FLEM JAB PED 100MG/5ML 120ML PHARMATIQUE,FARMACIA,X,FARMACIA,OTC
7592809001775,GALLETAS TAKYTA RELLENAS CON CREMA DE CHOCOLATE 150G,MISCELANEOS,"MAXY SWEET, C.A.",MISCELANEOS,COMESTIBLES
7592396004562,NATULAC LECHE CONDENSADA AZUCARADA 340 G,MISCELANEOS,INDUSTRIAS MAROS C.A (NATULAC),MISCELANEOS,COMESTIBLES
7591585370167,CAPTOPRIL 25MG X 30TAB LETI,FARMACIA,X,FARMACIA,RX
7592432006123,METROVAX (METRONIDAZOL) 500 MG X 15 CAP VIVAX,FARMACIA,X,FARMACIA,RX
7591821903791,"HIDROTEN 12,5 MG X 30 TAB FARMA SA",FARMACIA,X,FARMACIA,RX
7591585275875,VALSARTAN 80 MG X 30TAB -GENVEN,FARMACIA,X,FARMACIA,RX
7591821101692,TERAGRIP JAB PED 125 MG - 1 MG/5 ML  120ML FARMA SA,FARMACIA,X,FARMACIA,OTC
7591821802551,TERATOSIL JAB 0.7% 120 ML FARMA SA,FARMACIA,X,FARMACIA,OTC
7707355054223,TIROXIN(LEVOTIROXINA SODICA) 25MCG X 50TAB SIEGFRIED,FARMACIA,X,FARMACIA,RX
7597758000312,OLMESARTAN 20 MG X 30 TAB ALESS,FARMACIA,X,FARMACIA,RX
7591082000284,GALLETA MARILU CHOCOLATE 216 G,MISCELANEOS,"SUMINISTROS F.V.R, C.A.",MISCELANEOS,COMESTIBLES
7592454001243,ACETAMINOFEN 650 MG X 10TAB LA SANTE,FARMACIA,X,FARMACIA,OTC
7591196007186,AFLAMAX 50 MG X 10TAB  INNOVA,FARMACIA,X,FARMACIA,OTC
7591519009279,TADALAFILO 20 MG X 1TAB CALOX,FARMACIA,X,FARMACIA,RX
7591585415738,MIGREN 650-50MG X 20 COMP. LETI,FARMACIA,X,FARMACIA,RX
7592306000295,SOLUHEX INTIMO LOCION JABONOSA 240 ML,MISCELANEOS,DROGUERIAS,MISCELANEOS,CUIDADO PERSONAL
7591821801929,TERAGRIP FORTE NOCHE GRANULADO 10G X 1 SOBRE FARMA SA,FARMACIA,X,FARMACIA,OTC
7591818716861,LAGRICOF  SOL. OFTALMICA 15 ML COFASA,FARMACIA,X,FARMACIA,OTC
7591196002198,FISIOLIN SOL. NASAL PED 15 ML OFTALMI,FARMACIA,X,FARMACIA,RX
7591818111055,PINVEX 5G-1G/100ML SOL USO TOPICO BUCAL 10 ML COFASA,FARMACIA,X,FARMACIA,OTC
7591196000583,DOBET SOL. OFTALMICA 2%/0.5% 5ML OFTALMI,FARMACIA,X,FARMACIA,RX
7591196000071,CLARASOL 15 ML (COLIRIO)-OFTALMI,FARMACIA,X,FARMACIA,OTC
7591196000514,TODEX SOL OFTALMICA 5ML OFTALMI,FARMACIA,X,FARMACIA,RX
7702870003596,SINOVUL 21 DIAS,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7591821102101,FARMA D3 1000UI X 30 TAB FARMA,FARMACIA,X,FARMACIA,OTC
7592432005300,NEURIBE (COMPLEJO B) X 30 CAP - VIVAX,FARMACIA,X,FARMACIA,OTC
7591196002693,ALERGOT SOL. OFTALMICA 0.05%  5ML OFTALMI,FARMACIA,X,FARMACIA,RX
7591818111024,AIRFEN 0.025% SOL NASAL PED 15 ML COFASA,FARMACIA,X,FARMACIA,OTC
7591519051193,DIOSMINA 600 MG X 14 TAB CALOX,FARMACIA,X,FARMACIA,RX
7703763861002,BUMETIN RETARD 300 MG X 20 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7591818716731,MIOVIT X 60 GRAGEAS MOROCHO COFASA,FARMACIA,X,FARMACIA,RX
7591818118030,MIOVIT  X 10 GRAGEAS COFASA,FARMACIA,X,FARMACIA,RX
7597467000580,TERMOMETRO DE MERCURIO USO ORAL X 1 UND PLUSMEDIC,FARMACIA,X,FARMACIA,RX
7591184002056,HARINA DE AVENA QUAKER 400GR - Q023,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7591002000868,PASTA CORTA DEDALES PRIMOR 500 GR,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7591039725789,CHOCO SAFARI MAIZORITOS (BOLSA) 240 G,MISCELANEOS,"SUMINISTROS F.V.R, C.A.",MISCELANEOS,COMESTIBLES
7591098800687,SERVILLETAS PEQUEÃ‘A TIPO ZZZ X 160 UNDS,MISCELANEOS,"M&T DISTRIBUCIONES I, C.A",MISCELANEOS,HOGAR
7591585278951,LOSARTAN POTASICO 50 MG X 30-GENVEN,FARMACIA,X,FARMACIA,RX
7509546057545,DESODORANTE LADY SPEED STICK 24/7 PRO5 BARRA 50ML,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7590011890866,GALLETA BELVITA KRAKER 234G X 9 UNDS,MISCELANEOS,"MONDELEZ VZ, C.A",MISCELANEOS,COMESTIBLES
7591031011330,TE LIPTON DE LIMON 500ML,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7591031011347,TE LIPTON DE DURAZNO 500ML,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
8993379224905,JABON MEDICARE 90 G NARANJA,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
7591031005988,GATORADE MANDARINA 500 ML,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7591016851128,CHOCOLATE CON LECHE SAVOY 130GR,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
7591196000682,RINOMAX SOL. NASAL 15 ML OFTALMI,FARMACIA,X,FARMACIA,OTC
7591821802957,NINAZO 0.1 % SOL. NASAL 15 ML FARMA SA,FARMACIA,X,FARMACIA,OTC
719503061035,VINAGRE MAVESA 1L,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7591016203729,CERELAC 12VITAMINAS NESTLE 400 G,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
7591955001271,FERGANIC PED 15ML ROWE,FARMACIA,X,FARMACIA,RX
7703763190034,LOSARTAN POTASICO 50 MG X 14 TAB LA SANTE,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7592349722963,HENOVIC SOL. ORAL GOTAS PED 30ML VARGAS,FARMACIA,X,FARMACIA,RX
7591585116208,LONGACEF JBE PED 100MG/5ML  60ML LETI,FARMACIA,X,FARMACIA,RX
7591243856705,YONAL JAB 15MG/5ML 120ML BIOTECH,FARMACIA,X,FARMACIA,OTC
7591821210332,CRISOMET 50MG/500MG X 10 TAB FARMA SA,FARMACIA,X,FARMACIA,RX
7592349722925,ANTIFOM 40 MG X 10 COMP VARGAS INH,FARMACIA,X,FARMACIA,OTC
7591196002563,AIRON 10MG X 10 TAB RECUBIERTAS INNOVA,FARMACIA,X,FARMACIA,RX
7592454000796,ANALPER PLUS 500MG - 10MG X 10TAB PHARMETIQUE,FARMACIA,X,FARMACIA,OTC
7591818113011,MIOVIT SOL INY 3ML X 1 AMP COFASA,FARMACIA,X,FARMACIA,RX
7590027001454,SULTAMICILINA 750 MG X 6 COMPRIMIDOS - SPEFAR,FARMACIA,X,FARMACIA,RX
7591955000052,BARGONIL 2 % X 30GR ROWE,FARMACIA,X,FARMACIA,RX
7591619517940,PLIDAN SOL. ORAL 10MG/ML  20 ML ROEMMERS,FARMACIA,X,FARMACIA,RX
7592432005515,CUTICLIN 20MG X 30 CAP VIVAX,FARMACIA,X,FARMACIA,RX
7592432005508,CUTICLIN 10MG X 30 CAP VIVAX,FARMACIA,X,FARMACIA,RX
7591243811728,DIAGESIC JAB PED 1.8MG/ML 120ML BIOTECH,FARMACIA,X,FARMACIA,RX
7591031003359,REFRESCO GOLDEN KOLITA 1.5L,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7591031000020,REFRESCO GOLDEN UVA 1.5L,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7591031000013,REFRESCO GOLDEN PIÑA 1.5L,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7591031003588,REFRESCO 7UP 1.5L,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7592349723571,LOPERAM (LOPERAMIDA) 2MG X 10 TAB VARGAS,FARMACIA,X,FARMACIA,OTC
7591619518367,PLIDAN COMPUESTO SOL INYECTABLE 15 MG IM/IV  ROEMMERS,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7591196002242,OCUPRED OFTALMICA 1% X 5ML -OFTALMI,FARMACIA,X,FARMACIA,RX
7591585217165,BIOTALOL (BISOPROLOL FUMARATO)  5 MG X 30 TAB LETI,FARMACIA,X,FARMACIA,RX
7591955002278,POLIOTICO SOL GOTAS 5ML ROWE,FARMACIA,X,FARMACIA,RX
7591585117199,PULMOLET SUSP. P/NEBULIZAR 1MG/ML  15ML  LETI,FARMACIA,X,FARMACIA,RX
7592601301509,BENZODIAZOL 0.25MG/5MG DE NARANJA X 16TAB -SIEGFREID,FARMACIA,X,FARMACIA,RX
7592601301561,BENZODIAZOL 0.25MG/5MG SABOR LIMON X 16TAB SIEGFREID,FARMACIA,X,FARMACIA,RX
7591243804041,BETADERM CON GENTAMICINA 15G BIOTECH,FARMACIA,X,FARMACIA,RX
7592601301813,PERTEN SPRAY 1% 30ML SIEGFRIED,FARMACIA,X,FARMACIA,RX
719503030123,MAYONESA MAVESA 445 GR,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7591243804164,BETADERM PLUS 15G BIOTECH,FARMACIA,X,FARMACIA,RX
7591519005134,DOL PLUS 650MG/50MG/1MG X 10TAB CALOX,FARMACIA,X,FARMACIA,OTC
7591818116005,EUSILEN 4MG X 8 COMP COFASA,FARMACIA,SIN DATA,SIN DATA,SIN DATA
7592806133530,BACTRON FORTE 160MG/800MG X 10 -RONAVA,FARMACIA,X,FARMACIA,RX
7591519005141,DOL PLUS 650MG/50MG/1MG X 20 TAB CALOX,FARMACIA,X,FARMACIA,OTC
7591206113319,DORITO MEGA QUESO XXL 420G (029562),MISCELANEOS,"PEPSICO ALIMENTOS, S. C.A.",MISCELANEOS,COMESTIBLES
7591206000381,CHEESE TRIS FRITO LAY 150G (029598),MISCELANEOS,"PEPSICO ALIMENTOS, S. C.A.",MISCELANEOS,COMESTIBLES
7591206113326,CHEESE TRIS XXL 450G (029560),MISCELANEOS,"PEPSICO ALIMENTOS, S. C.A.",MISCELANEOS,COMESTIBLES
7598252101536,BROMURO DE IPRATOPIO INH. 20MCG/ 200 DOSIS DISTRILAB,FARMACIA,X,FARMACIA,RX
75919184,KETCHUP PAMPERO 198 GR,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7591082000048,GALLETAS SODA PUIG 10 UNID 240G,MISCELANEOS,"MAXY SWEET, C.A.",MISCELANEOS,COMESTIBLES
8993379255374,JABON DE BAÃ‘O HARMONY UVA 75GR,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
8993379255350,JABON DE BAÑO HARMONY FRESA 75GR,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
7597257001650,CREMA DENTAL ALIDENT PRO-WHITE 3X  GEL AZUL 100GR,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
7591949528012,REMOVEDOR DE ESMALTE VALMY ORIGINAL (VIDRIO) 50ML,MISCELANEOS,"COMERCIALIZADORA CLAUDIA & SIMON,C.A",MISCELANEOS,BELLEZA
7597597001969,DETEGENTE EN POLVO TODO TIPO DE ROPA ALIVE  1 KG,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,HOGAR
7597597002058,DETERGENTE EN POLVO CON SUAVIZANTE ALIVE 1K,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,HOGAR
8801038562421,MAQUINA DE AFEITAR DORCO TG708N *5UND,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
7592454162050,MELOXICAM 15MG X 10(ELTER),FARMACIA,X,FARMACIA,RX
7591309000042,DESODORANTE DIOXOGEN ORIGINAL ROLL-ON 90GR,MISCELANEOS,PONCE & BENZO SUCR. C.A,MISCELANEOS,CUIDADO PERSONAL
